NN1 Output,NN1 Answer,NN2 Output,NN2 Answer,NN3 Output,NN3 Answer
0.265046668,0.2,0.222538501,0.251213246,0.75090259,0.8
0.264816079,0.2,0.222642116,0.251213246,0.751074965,0.8
0.26458631,0.2,0.222745333,0.251213246,0.751246752,0.8
0.264357359,0.2,0.222848153,0.251213246,0.751417954,0.8
0.264129221,0.2,0.222950579,0.251213246,0.751588571,0.8
0.263901895,0.2,0.223052612,0.251213246,0.751758605,0.8
0.263675377,0.2,0.223154255,0.251213246,0.751928059,0.8
0.263449665,0.2,0.223255508,0.251213246,0.752096933,0.8
0.263224756,0.2,0.223356374,0.251213246,0.75226523,0.8
0.263000646,0.2,0.223456855,0.251213246,0.752432952,0.8
0.262777333,0.2,0.223556953,0.251213246,0.752600099,0.8
0.262554814,0.2,0.223656668,0.251213246,0.752766675,0.8
0.262333086,0.2,0.223756004,0.251213246,0.752932679,0.8
0.262112146,0.2,0.223854961,0.251213246,0.753098116,0.8
0.261891992,0.2,0.223953542,0.251213246,0.753262985,0.8
0.26167262,0.2,0.224051748,0.251213246,0.753427289,0.8
0.261454028,0.2,0.224149581,0.251213246,0.753591029,0.8
0.261236213,0.2,0.224247042,0.251213246,0.753754207,0.8
0.261019172,0.2,0.224344134,0.251213246,0.753916826,0.8
0.260802903,0.2,0.224440858,0.251213246,0.754078886,0.8
0.260587402,0.2,0.224537215,0.251213246,0.754240389,0.8
0.260372667,0.2,0.224633208,0.251213246,0.754401337,0.8
0.260158695,0.2,0.224728838,0.251213246,0.754561732,0.8
0.259945484,0.2,0.224824106,0.251213246,0.754721575,0.8
0.25973303,0.2,0.224919015,0.251213246,0.754880869,0.8
0.259521331,0.2,0.225013566,0.251213246,0.755039614,0.8
0.259310384,0.2,0.22510776,0.251213246,0.755197813,0.8
0.259100187,0.2,0.225201598,0.251213246,0.755355467,0.8
0.258890736,0.2,0.225295084,0.251213246,0.755512578,0.8
0.25868203,0.2,0.225388218,0.251213246,0.755669148,0.8
0.258474065,0.2,0.225481001,0.251213246,0.755825178,0.8
0.258266839,0.2,0.225573436,0.251213246,0.75598067,0.8
0.258060349,0.2,0.225665524,0.251213246,0.756135625,0.8
0.257854592,0.2,0.225757266,0.251213246,0.756290046,0.8
0.257649566,0.2,0.225848664,0.251213246,0.756443934,0.8
0.257445269,0.2,0.225939719,0.251213246,0.756597291,0.8
0.257241697,0.2,0.226030433,0.251213246,0.756750118,0.8
0.257038848,0.2,0.226120808,0.251213246,0.756902417,0.8
0.25683672,0.2,0.226210844,0.251213246,0.75705419,0.8
0.256635309,0.2,0.226300544,0.251213246,0.757205439,0.8
0.256434614,0.2,0.226389909,0.251213246,0.757356164,0.8
0.256234631,0.2,0.22647894,0.251213246,0.757506368,0.8
0.256035359,0.2,0.226567638,0.251213246,0.757656053,0.8
0.255836794,0.2,0.226656006,0.251213246,0.757805219,0.8
0.255638934,0.2,0.226744044,0.251213246,0.757953869,0.8
0.255441777,0.2,0.226831754,0.251213246,0.758102005,0.8
0.25524532,0.2,0.226919138,0.251213246,0.758249627,0.8
0.255049561,0.2,0.227006196,0.251213246,0.758396738,0.8
0.254854496,0.2,0.227092931,0.251213246,0.75854334,0.8
0.254660124,0.2,0.227179343,0.251213246,0.758689433,0.8
0.254466442,0.2,0.227265434,0.251213246,0.75883502,0.8
0.254273448,0.2,0.227351206,0.251213246,0.758980101,0.8
0.254081138,0.2,0.227436659,0.251213246,0.75912468,0.8
0.253889512,0.2,0.227521795,0.251213246,0.759268757,0.8
0.253698565,0.2,0.227606615,0.251213246,0.759412334,0.8
0.253508297,0.2,0.227691121,0.251213246,0.759555413,0.8
0.253318704,0.2,0.227775314,0.251213246,0.759697995,0.8
0.253129784,0.2,0.227859195,0.251213246,0.759840082,0.8
0.252941534,0.2,0.227942766,0.251213246,0.759981675,0.8
0.252753952,0.2,0.228026028,0.251213246,0.760122776,0.8
0.252567037,0.2,0.228108982,0.251213246,0.760263387,0.8
0.252380784,0.2,0.22819163,0.251213246,0.76040351,0.8
0.252195193,0.2,0.228273972,0.251213246,0.760543145,0.8
0.252010261,0.2,0.228356011,0.251213246,0.760682294,0.8
0.251825984,0.2,0.228437746,0.251213246,0.76082096,0.8
0.251642362,0.2,0.228519181,0.251213246,0.760959143,0.8
0.251459391,0.2,0.228600315,0.251213246,0.761096845,0.8
0.25127707,0.2,0.22868115,0.251213246,0.761234068,0.8
0.251095395,0.2,0.228761687,0.251213246,0.761370814,0.8
0.250914365,0.2,0.228841928,0.251213246,0.761507083,0.8
0.250733978,0.2,0.228921874,0.251213246,0.761642877,0.8
0.25055423,0.2,0.229001526,0.251213246,0.761778199,0.8
0.250375121,0.2,0.229080885,0.251213246,0.761913049,0.8
0.250196647,0.2,0.229159952,0.251213246,0.76204743,0.8
0.250018806,0.2,0.229238729,0.251213246,0.762181342,0.8
0.249841596,0.2,0.229317216,0.251213246,0.762314787,0.8
0.249665015,0.2,0.229395416,0.251213246,0.762447767,0.8
0.24948906,0.2,0.229473328,0.251213246,0.762580283,0.8
0.24931373,0.2,0.229550955,0.251213246,0.762712337,0.8
0.249139021,0.2,0.229628297,0.251213246,0.762843931,0.8
0.248964932,0.2,0.229705356,0.251213246,0.762975065,0.8
0.248791461,0.2,0.229782133,0.251213246,0.763105742,0.8
0.248618606,0.2,0.229858628,0.251213246,0.763235962,0.8
0.248446363,0.2,0.229934843,0.251213246,0.763365728,0.8
0.248274732,0.2,0.23001078,0.251213246,0.763495041,0.8
0.248103709,0.2,0.230086439,0.251213246,0.763623903,0.8
0.247933293,0.2,0.230161821,0.251213246,0.763752314,0.8
0.247763481,0.2,0.230236928,0.251213246,0.763880277,0.8
0.247594272,0.2,0.23031176,0.251213246,0.764007793,0.8
0.247425663,0.2,0.230386319,0.251213246,0.764134863,0.8
0.247257652,0.2,0.230460606,0.251213246,0.764261489,0.8
0.247090237,0.2,0.230534621,0.251213246,0.764387672,0.8
0.246923415,0.2,0.230608367,0.251213246,0.764513415,0.8
0.246757186,0.2,0.230681843,0.251213246,0.764638717,0.8
0.246591546,0.2,0.230755052,0.251213246,0.764763582,0.8
0.246426493,0.2,0.230827994,0.251213246,0.76488801,0.8
0.246262026,0.2,0.23090067,0.251213246,0.765012002,0.8
0.246098142,0.2,0.230973082,0.251213246,0.765135561,0.8
0.245934839,0.2,0.231045229,0.251213246,0.765258687,0.8
0.245772115,0.2,0.231117114,0.251213246,0.765381383,0.8
0.245609968,0.2,0.231188738,0.251213246,0.765503649,0.8
0.245448397,0.2,0.231260101,0.251213246,0.765625487,0.8
0.245287398,0.2,0.231331204,0.251213246,0.765746899,0.8
0.24512697,0.2,0.231402049,0.251213246,0.765867885,0.8
0.244967112,0.2,0.231472637,0.251213246,0.765988448,0.8
0.244807819,0.2,0.231542967,0.251213246,0.766108588,0.8
0.244649092,0.2,0.231613043,0.251213246,0.766228308,0.8
0.244490928,0.2,0.231682864,0.251213246,0.766347608,0.8
0.244333324,0.2,0.231752431,0.251213246,0.766466491,0.8
0.24417628,0.2,0.231821746,0.251213246,0.766584957,0.8
0.244019792,0.2,0.23189081,0.251213246,0.766703007,0.8
0.243863859,0.2,0.231959623,0.251213246,0.766820644,0.8
0.243708479,0.2,0.232028187,0.251213246,0.766937868,0.8
0.24355365,0.2,0.232096502,0.251213246,0.767054682,0.8
0.243399369,0.2,0.232164569,0.251213246,0.767171086,0.8
0.243245636,0.2,0.23223239,0.251213246,0.767287081,0.8
0.243092448,0.2,0.232299965,0.251213246,0.76740267,0.8
0.242939803,0.2,0.232367295,0.251213246,0.767517854,0.8
0.242787699,0.2,0.232434382,0.251213246,0.767632633,0.8
0.242636134,0.2,0.232501225,0.251213246,0.76774701,0.8
0.242485107,0.2,0.232567827,0.251213246,0.767860985,0.8
0.242334615,0.2,0.232634188,0.251213246,0.767974561,0.8
0.242184657,0.2,0.232700309,0.251213246,0.768087738,0.8
0.24203523,0.2,0.232766191,0.251213246,0.768200517,0.8
0.241886333,0.2,0.232831834,0.251213246,0.768312901,0.8
0.241737964,0.2,0.23289724,0.251213246,0.768424891,0.8
0.24159012,0.2,0.23296241,0.251213246,0.768536487,0.8
0.241442801,0.2,0.233027345,0.251213246,0.768647691,0.8
0.241296004,0.2,0.233092045,0.251213246,0.768758505,0.8
0.241149728,0.2,0.233156511,0.251213246,0.768868929,0.8
0.24100397,0.2,0.233220745,0.251213246,0.768978966,0.8
0.240858729,0.2,0.233284747,0.251213246,0.769088616,0.8
0.240714002,0.2,0.233348518,0.251213246,0.769197881,0.8
0.240569789,0.2,0.233412058,0.251213246,0.769306763,0.8
0.240426086,0.2,0.23347537,0.251213246,0.769415261,0.8
0.240282893,0.2,0.233538453,0.251213246,0.769523379,0.8
0.240140208,0.2,0.233601309,0.251213246,0.769631116,0.8
0.239998028,0.2,0.233663938,0.251213246,0.769738475,0.8
0.239856353,0.2,0.233726342,0.251213246,0.769845456,0.8
0.239715179,0.2,0.23378852,0.251213246,0.769952061,0.8
0.239574506,0.2,0.233850475,0.251213246,0.770058292,0.8
0.239434332,0.2,0.233912206,0.251213246,0.770164149,0.8
0.239294654,0.2,0.233973715,0.251213246,0.770269634,0.8
0.239155471,0.2,0.234035003,0.251213246,0.770374748,0.8
0.239016782,0.2,0.23409607,0.251213246,0.770479492,0.8
0.238878584,0.2,0.234156917,0.251213246,0.770583868,0.8
0.238740876,0.2,0.234217546,0.251213246,0.770687877,0.8
0.238603657,0.2,0.234277956,0.251213246,0.77079152,0.8
0.238466923,0.2,0.234338149,0.251213246,0.770894798,0.8
0.238330674,0.2,0.234398125,0.251213246,0.770997713,0.8
0.238194908,0.2,0.234457886,0.251213246,0.771100266,0.8
0.238059623,0.2,0.234517432,0.251213246,0.771202459,0.8
0.237924818,0.2,0.234576764,0.251213246,0.771304291,0.8
0.23779049,0.2,0.234635882,0.251213246,0.771405765,0.8
0.237656638,0.2,0.234694788,0.251213246,0.771506882,0.8
0.237523261,0.2,0.234753483,0.251213246,0.771607643,0.8
0.237390356,0.2,0.234811966,0.251213246,0.77170805,0.8
0.237257923,0.2,0.23487024,0.251213246,0.771808103,0.8
0.237125958,0.2,0.234928304,0.251213246,0.771907803,0.8
0.236994462,0.2,0.23498616,0.251213246,0.772007153,0.8
0.236863431,0.2,0.235043808,0.251213246,0.772106153,0.8
0.236732865,0.2,0.23510125,0.251213246,0.772204804,0.8
0.236602761,0.2,0.235158485,0.251213246,0.772303108,0.8
0.236473119,0.2,0.235215514,0.251213246,0.772401066,0.8
0.236343935,0.2,0.23527234,0.251213246,0.772498679,0.8
0.23621521,0.2,0.235328961,0.251213246,0.772595948,0.8
0.236086941,0.2,0.235385379,0.251213246,0.772692874,0.8
0.235959126,0.2,0.235441595,0.251213246,0.772789459,0.8
0.235831764,0.2,0.235497609,0.251213246,0.772885704,0.8
0.235704854,0.2,0.235553423,0.251213246,0.77298161,0.8
0.235578393,0.2,0.235609036,0.251213246,0.773077178,0.8
0.23545238,0.2,0.23566445,0.251213246,0.773172409,0.8
0.235326814,0.2,0.235719666,0.251213246,0.773267304,0.8
0.235201693,0.2,0.235774684,0.251213246,0.773361865,0.8
0.235077015,0.2,0.235829504,0.251213246,0.773456093,0.8
0.234952779,0.2,0.235884128,0.251213246,0.773549989,0.8
0.234828983,0.2,0.235938557,0.251213246,0.773643554,0.8
0.234705626,0.2,0.235992791,0.251213246,0.773736789,0.8
0.234582706,0.2,0.23604683,0.251213246,0.773829695,0.8
0.234460222,0.2,0.236100676,0.251213246,0.773922274,0.8
0.234338171,0.2,0.236154329,0.251213246,0.774014527,0.8
0.234216553,0.2,0.236207791,0.251213246,0.774106454,0.8
0.234095366,0.2,0.236261061,0.251213246,0.774198058,0.8
0.233974608,0.2,0.23631414,0.251213246,0.774289338,0.8
0.233854278,0.2,0.236367029,0.251213246,0.774380296,0.8
0.233734374,0.2,0.236419729,0.251213246,0.774470934,0.8
0.233614896,0.2,0.236472241,0.251213246,0.774561252,0.8
0.23349584,0.2,0.236524565,0.251213246,0.774651252,0.8
0.233377207,0.2,0.236576701,0.251213246,0.774740934,0.8
0.233258993,0.2,0.236628651,0.251213246,0.7748303,0.8
0.233141199,0.2,0.236680416,0.251213246,0.774919351,0.8
0.233023822,0.2,0.236731995,0.251213246,0.775008087,0.8
0.232906861,0.2,0.23678339,0.251213246,0.775096511,0.8
0.232790314,0.2,0.236834602,0.251213246,0.775184623,0.8
0.23267418,0.2,0.23688563,0.251213246,0.775272424,0.8
0.232558458,0.2,0.236936476,0.251213246,0.775359915,0.8
0.232443145,0.2,0.23698714,0.251213246,0.775447097,0.8
0.232328241,0.2,0.237037623,0.251213246,0.775533972,0.8
0.232213744,0.2,0.237087926,0.251213246,0.775620541,0.8
0.232099653,0.2,0.237138049,0.251213246,0.775706804,0.8
0.231985966,0.2,0.237187993,0.251213246,0.775792762,0.8
0.231872682,0.2,0.237237759,0.251213246,0.775878418,0.8
0.231759799,0.2,0.237287347,0.251213246,0.775963771,0.8
0.231647317,0.2,0.237336758,0.251213246,0.776048822,0.8
0.231535232,0.2,0.237385993,0.251213246,0.776133574,0.8
0.231423545,0.2,0.237435052,0.251213246,0.776218027,0.8
0.231312253,0.2,0.237483935,0.251213246,0.776302181,0.8
0.231201356,0.2,0.237532644,0.251213246,0.776386039,0.8
0.231090851,0.2,0.23758118,0.251213246,0.7764696,0.8
0.230980738,0.2,0.237629542,0.251213246,0.776552866,0.8
0.230871016,0.2,0.237677732,0.251213246,0.776635839,0.8
0.230761681,0.2,0.237725749,0.251213246,0.776718519,0.8
0.230652735,0.2,0.237773595,0.251213246,0.776800906,0.8
0.230544174,0.2,0.237821271,0.251213246,0.776883003,0.8
0.230435997,0.2,0.237868777,0.251213246,0.77696481,0.8
0.230328204,0.2,0.237916113,0.251213246,0.777046329,0.8
0.230220793,0.2,0.23796328,0.251213246,0.777127559,0.8
0.230113763,0.2,0.238010279,0.251213246,0.777208503,0.8
0.230007111,0.2,0.238057111,0.251213246,0.77728916,0.8
0.229900837,0.2,0.238103775,0.251213246,0.777369533,0.8
0.22979494,0.2,0.238150273,0.251213246,0.777449623,0.8
0.229689418,0.2,0.238196605,0.251213246,0.777529429,0.8
0.22958427,0.2,0.238242773,0.251213246,0.777608954,0.8
0.229479494,0.2,0.238288775,0.251213246,0.777688197,0.8
0.22937509,0.2,0.238334614,0.251213246,0.777767161,0.8
0.229271055,0.2,0.238380289,0.251213246,0.777845846,0.8
0.229167389,0.2,0.238425802,0.251213246,0.777924253,0.8
0.22906409,0.2,0.238471152,0.251213246,0.778002383,0.8
0.228961157,0.2,0.238516341,0.251213246,0.778080237,0.8
0.228858588,0.2,0.238561368,0.251213246,0.778157816,0.8
0.228756383,0.2,0.238606235,0.251213246,0.778235121,0.8
0.22865454,0.2,0.238650943,0.251213246,0.778312153,0.8
0.228553058,0.2,0.238695491,0.251213246,0.778388913,0.8
0.228451935,0.2,0.238739881,0.251213246,0.778465402,0.8
0.228351171,0.2,0.238784112,0.251213246,0.77854162,0.8
0.228250763,0.2,0.238828186,0.251213246,0.77861757,0.8
0.228150711,0.2,0.238872103,0.251213246,0.778693251,0.8
0.228051013,0.2,0.238915863,0.251213246,0.778768664,0.8
0.227951669,0.2,0.238959468,0.251213246,0.778843811,0.8
0.227852677,0.2,0.239002917,0.251213246,0.778918693,0.8
0.227754035,0.2,0.239046212,0.251213246,0.77899331,0.8
0.227655743,0.2,0.239089352,0.251213246,0.779067663,0.8
0.227557798,0.2,0.239132339,0.251213246,0.779141754,0.8
0.227460201,0.2,0.239175173,0.251213246,0.779215583,0.8
0.22736295,0.2,0.239217855,0.251213246,0.77928915,0.8
0.227266043,0.2,0.239260384,0.251213246,0.779362458,0.8
0.227169479,0.2,0.239302763,0.251213246,0.779435507,0.8
0.227073257,0.2,0.23934499,0.251213246,0.779508298,0.8
0.226977376,0.2,0.239387067,0.251213246,0.779580831,0.8
0.226881835,0.2,0.239428995,0.251213246,0.779653109,0.8
0.226786632,0.2,0.239470773,0.251213246,0.77972513,0.8
0.226691766,0.2,0.239512402,0.251213246,0.779796897,0.8
0.226597237,0.2,0.239553884,0.251213246,0.779868411,0.8
0.226503042,0.2,0.239595218,0.251213246,0.779939672,0.8
0.226409181,0.2,0.239636404,0.251213246,0.78001068,0.8
0.226315652,0.2,0.239677445,0.251213246,0.780081438,0.8
0.226222455,0.2,0.239718339,0.251213246,0.780151946,0.8
0.226129588,0.2,0.239759088,0.251213246,0.780222205,0.8
0.22603705,0.2,0.239799692,0.251213246,0.780292215,0.8
0.225944839,0.2,0.239840151,0.251213246,0.780361977,0.8
0.225852955,0.2,0.239880467,0.251213246,0.780431494,0.8
0.225761397,0.2,0.239920639,0.251213246,0.780500764,0.8
0.225670163,0.2,0.239960669,0.251213246,0.780569789,0.8
0.225579252,0.2,0.240000556,0.251213246,0.780638571,0.8
0.225488663,0.2,0.240040301,0.251213246,0.780707109,0.8
0.225398395,0.2,0.240079905,0.251213246,0.780775405,0.8
0.225308447,0.2,0.240119368,0.251213246,0.78084346,0.8
0.225218817,0.2,0.240158691,0.251213246,0.780911273,0.8
0.225129505,0.2,0.240197874,0.251213246,0.780978848,0.8
0.225040509,0.2,0.240236917,0.251213246,0.781046183,0.8
0.224951828,0.2,0.240275822,0.251213246,0.78111328,0.8
0.224863461,0.2,0.240314589,0.251213246,0.78118014,0.8
0.224775408,0.2,0.240353218,0.251213246,0.781246763,0.8
0.224687666,0.2,0.240391709,0.251213246,0.781313151,0.8
0.224600235,0.2,0.240430064,0.251213246,0.781379304,0.8
0.224513114,0.2,0.240468282,0.251213246,0.781445224,0.8
0.224426301,0.2,0.240506365,0.251213246,0.78151091,0.8
0.224339796,0.2,0.240544312,0.251213246,0.781576364,0.8
0.224253597,0.2,0.240582125,0.251213246,0.781641586,0.8
0.224167704,0.2,0.240619803,0.251213246,0.781706578,0.8
0.224082115,0.2,0.240657347,0.251213246,0.78177134,0.8
0.223996829,0.2,0.240694758,0.251213246,0.781835873,0.8
0.223911844,0.2,0.240732035,0.251213246,0.781900178,0.8
0.223827161,0.2,0.240769181,0.251213246,0.781964255,0.8
0.223742778,0.2,0.240806194,0.251213246,0.782028106,0.8
0.223658694,0.2,0.240843076,0.251213246,0.78209173,0.8
0.223574908,0.2,0.240879827,0.251213246,0.78215513,0.8
0.223491418,0.2,0.240916447,0.251213246,0.782218306,0.8
0.223408224,0.2,0.240952938,0.251213246,0.782281258,0.8
0.223325325,0.2,0.240989298,0.251213246,0.782343988,0.8
0.223242719,0.2,0.24102553,0.251213246,0.782406495,0.8
0.223160406,0.2,0.241061633,0.251213246,0.782468782,0.8
0.223078385,0.2,0.241097607,0.251213246,0.782530848,0.8
0.222996654,0.2,0.241133454,0.251213246,0.782592695,0.8
0.222915212,0.2,0.241169174,0.251213246,0.782654323,0.8
0.222834059,0.2,0.241204766,0.251213246,0.782715733,0.8
0.222753194,0.2,0.241240233,0.251213246,0.782776926,0.8
0.222672614,0.2,0.241275573,0.251213246,0.782837902,0.8
0.222592321,0.2,0.241310788,0.251213246,0.782898663,0.8
0.222512311,0.2,0.241345878,0.251213246,0.782959208,0.8
0.222432585,0.2,0.241380843,0.251213246,0.78301954,0.8
0.222353141,0.2,0.241415684,0.251213246,0.783079658,0.8
0.222273979,0.2,0.241450401,0.251213246,0.783139563,0.8
0.222195097,0.2,0.241484995,0.251213246,0.783199257,0.8
0.222116495,0.2,0.241519466,0.251213246,0.783258739,0.8
0.22203817,0.2,0.241553815,0.251213246,0.783318011,0.8
0.221960124,0.2,0.241588042,0.251213246,0.783377073,0.8
0.221882353,0.2,0.241622148,0.251213246,0.783435927,0.8
0.221804859,0.2,0.241656132,0.251213246,0.783494572,0.8
0.221727638,0.2,0.241689996,0.251213246,0.78355301,0.8
0.221650691,0.2,0.241723739,0.251213246,0.78361124,0.8
0.221574017,0.2,0.241757363,0.251213246,0.783669265,0.8
0.221497614,0.2,0.241790867,0.251213246,0.783727085,0.8
0.221421482,0.2,0.241824253,0.251213246,0.7837847,0.8
0.221345619,0.2,0.24185752,0.251213246,0.783842111,0.8
0.221270025,0.2,0.241890669,0.251213246,0.783899319,0.8
0.221194699,0.2,0.2419237,0.251213246,0.783956325,0.8
0.22111964,0.2,0.241956614,0.251213246,0.784013129,0.8
0.221044846,0.2,0.241989411,0.251213246,0.784069732,0.8
0.220970317,0.2,0.242022092,0.251213246,0.784126135,0.8
0.220896053,0.2,0.242054657,0.251213246,0.784182338,0.8
0.220822051,0.2,0.242087106,0.251213246,0.784238342,0.8
0.220748311,0.2,0.24211944,0.251213246,0.784294148,0.8
0.220674833,0.2,0.242151659,0.251213246,0.784349757,0.8
0.220601615,0.2,0.242183765,0.251213246,0.784405169,0.8
0.220528656,0.2,0.242215756,0.251213246,0.784460385,0.8
0.220455956,0.2,0.242247633,0.251213246,0.784515405,0.8
0.220383513,0.2,0.242279398,0.251213246,0.784570231,0.8
0.220311326,0.2,0.24231105,0.251213246,0.784624863,0.8
0.220239395,0.2,0.242342589,0.251213246,0.784679301,0.8
0.220167719,0.2,0.242374017,0.251213246,0.784733547,0.8
0.220096297,0.2,0.242405333,0.251213246,0.784787601,0.8
0.220025128,0.2,0.242436538,0.251213246,0.784841463,0.8
0.219954211,0.2,0.242467632,0.251213246,0.784895135,0.8
0.219883545,0.2,0.242498616,0.251213246,0.784948618,0.8
0.219813129,0.2,0.24252949,0.251213246,0.78500191,0.8
0.219742963,0.2,0.242560254,0.251213246,0.785055015,0.8
0.219673045,0.2,0.24259091,0.251213246,0.785107931,0.8
0.219603375,0.2,0.242621456,0.251213246,0.78516066,0.8
0.219533951,0.2,0.242651895,0.251213246,0.785213202,0.8
0.219464774,0.2,0.242682225,0.251213246,0.785265559,0.8
0.219395841,0.2,0.242712448,0.251213246,0.78531773,0.8
0.219327153,0.2,0.242742563,0.251213246,0.785369717,0.8
0.219258708,0.2,0.242772572,0.251213246,0.785421519,0.8
0.219190505,0.2,0.242802474,0.251213246,0.785473139,0.8
0.219122544,0.2,0.24283227,0.251213246,0.785524575,0.8
0.219054823,0.2,0.242861961,0.251213246,0.78557583,0.8
0.218987343,0.2,0.242891546,0.251213246,0.785626903,0.8
0.218920101,0.2,0.242921026,0.251213246,0.785677795,0.8
0.218853097,0.2,0.242950402,0.251213246,0.785728508,0.8
0.218786331,0.2,0.242979674,0.251213246,0.785779041,0.8
0.218719801,0.2,0.243008841,0.251213246,0.785829395,0.8
0.218653507,0.2,0.243037906,0.251213246,0.78587957,0.8
0.218587448,0.2,0.243066867,0.251213246,0.785929569,0.8
0.218521622,0.2,0.243095725,0.251213246,0.78597939,0.8
0.21845603,0.2,0.243124481,0.251213246,0.786029035,0.8
0.21839067,0.2,0.243153136,0.251213246,0.786078504,0.8
0.218325541,0.2,0.243181688,0.251213246,0.786127798,0.8
0.218260644,0.2,0.24321014,0.251213246,0.786176918,0.8
0.218195976,0.2,0.24323849,0.251213246,0.786225864,0.8
0.218131537,0.2,0.24326674,0.251213246,0.786274636,0.8
0.218067326,0.2,0.24329489,0.251213246,0.786323236,0.8
0.218003342,0.2,0.243322939,0.251213246,0.786371664,0.8
0.217939586,0.2,0.24335089,0.251213246,0.78641992,0.8
0.217876055,0.2,0.243378741,0.251213246,0.786468006,0.8
0.217812749,0.2,0.243406494,0.251213246,0.786515922,0.8
0.217749667,0.2,0.243434148,0.251213246,0.786563668,0.8
0.217686809,0.2,0.243461704,0.251213246,0.786611245,0.8
0.217624173,0.2,0.243489163,0.251213246,0.786658653,0.8
0.217561759,0.2,0.243516524,0.251213246,0.786705894,0.8
0.217499566,0.2,0.243543788,0.251213246,0.786752967,0.8
0.217437593,0.2,0.243570955,0.251213246,0.786799874,0.8
0.21737584,0.2,0.243598026,0.251213246,0.786846615,0.8
0.217314306,0.2,0.243625001,0.251213246,0.78689319,0.8
0.217252989,0.2,0.243651881,0.251213246,0.786939601,0.8
0.21719189,0.2,0.243678665,0.251213246,0.786985847,0.8
0.217131007,0.2,0.243705354,0.251213246,0.78703193,0.8
0.21707034,0.2,0.243731949,0.251213246,0.787077849,0.8
0.217009887,0.2,0.243758449,0.251213246,0.787123606,0.8
0.216949649,0.2,0.243784855,0.251213246,0.787169201,0.8
0.216889624,0.2,0.243811168,0.251213246,0.787214635,0.8
0.216829811,0.2,0.243837388,0.251213246,0.787259907,0.8
0.21677021,0.2,0.243863514,0.251213246,0.78730502,0.8
0.216710821,0.2,0.243889548,0.251213246,0.787349973,0.8
0.216651641,0.2,0.24391549,0.251213246,0.787394766,0.8
0.216592672,0.2,0.243941339,0.251213246,0.787439401,0.8
0.216533911,0.2,0.243967098,0.251213246,0.787483878,0.8
0.216475358,0.2,0.243992764,0.251213246,0.787528198,0.8
0.216417013,0.2,0.24401834,0.251213246,0.787572361,0.8
0.216358874,0.2,0.244043825,0.251213246,0.787616367,0.8
0.216300941,0.2,0.24406922,0.251213246,0.787660218,0.8
0.216243214,0.2,0.244094525,0.251213246,0.787703913,0.8
0.21618569,0.2,0.24411974,0.251213246,0.787747454,0.8
0.216128371,0.2,0.244144865,0.251213246,0.78779084,0.8
0.216071254,0.2,0.244169902,0.251213246,0.787834073,0.8
0.21601434,0.2,0.24419485,0.251213246,0.787877153,0.8
0.215957627,0.2,0.244219709,0.251213246,0.787920081,0.8
0.215901116,0.2,0.244244481,0.251213246,0.787962856,0.8
0.215844804,0.2,0.244269164,0.251213246,0.78800548,0.8
0.215788692,0.2,0.24429376,0.251213246,0.788047953,0.8
0.215732778,0.2,0.244318269,0.251213246,0.788090276,0.8
0.215677062,0.2,0.244342691,0.251213246,0.788132449,0.8
0.215621544,0.2,0.244367027,0.251213246,0.788174473,0.8
0.215566223,0.2,0.244391276,0.251213246,0.788216348,0.8
0.215511097,0.2,0.244415439,0.251213246,0.788258074,0.8
0.215456167,0.2,0.244439517,0.251213246,0.788299653,0.8
0.215401431,0.2,0.244463509,0.251213246,0.788341085,0.8
0.215346889,0.2,0.244487416,0.251213246,0.78838237,0.8
0.21529254,0.2,0.244511239,0.251213246,0.788423509,0.8
0.215238383,0.2,0.244534977,0.251213246,0.788464502,0.8
0.215184419,0.2,0.244558631,0.251213246,0.78850535,0.8
0.215130645,0.2,0.244582201,0.251213246,0.788546054,0.8
0.215077062,0.2,0.244605688,0.251213246,0.788586613,0.8
0.215023669,0.2,0.244629091,0.251213246,0.788627029,0.8
0.214970464,0.2,0.244652412,0.251213246,0.788667302,0.8
0.214917448,0.2,0.24467565,0.251213246,0.788707432,0.8
0.21486462,0.2,0.244698805,0.251213246,0.78874742,0.8
0.214811979,0.2,0.244721878,0.251213246,0.788787267,0.8
0.214759525,0.2,0.24474487,0.251213246,0.788826972,0.8
0.214707256,0.2,0.24476778,0.251213246,0.788866537,0.8
0.214655172,0.2,0.244790609,0.251213246,0.788905962,0.8
0.214603273,0.2,0.244813357,0.251213246,0.788945247,0.8
0.214551558,0.2,0.244836025,0.251213246,0.788984393,0.8
0.214500025,0.2,0.244858612,0.251213246,0.789023401,0.8
0.214448676,0.2,0.244881119,0.251213246,0.78906227,0.8
0.214397508,0.2,0.244903546,0.251213246,0.789101002,0.8
0.214346521,0.2,0.244925894,0.251213246,0.789139597,0.8
0.214295715,0.2,0.244948163,0.251213246,0.789178055,0.8
0.214245089,0.2,0.244970353,0.251213246,0.789216377,0.8
0.214194642,0.2,0.244992464,0.251213246,0.789254563,0.8
0.214144373,0.2,0.245014497,0.251213246,0.789292614,0.8
0.214094283,0.2,0.245036452,0.251213246,0.78933053,0.8
0.21404437,0.2,0.245058329,0.251213246,0.789368312,0.8
0.213994634,0.2,0.245080128,0.251213246,0.789405961,0.8
0.213945074,0.2,0.24510185,0.251213246,0.789443476,0.8
0.21389569,0.2,0.245123495,0.251213246,0.789480858,0.8
