NN1 Output,NN1 Answer,NN2 Output,NN2 Answer,NN3 Output,NN3 Answer
0.233270664,0.2,0.218825824,0.251213246,0.797104953,0.8
0.233269921,0.2,0.218826436,0.251213246,0.797105317,0.8
0.233269179,0.2,0.218827048,0.251213246,0.79710568,0.8
0.233268438,0.2,0.21882766,0.251213246,0.797106044,0.8
0.233267696,0.2,0.218828272,0.251213246,0.797106407,0.8
0.233266954,0.2,0.218828884,0.251213246,0.79710677,0.8
0.233266213,0.2,0.218829495,0.251213246,0.797107133,0.8
0.233265472,0.2,0.218830107,0.251213246,0.797107497,0.8
0.233264731,0.2,0.218830718,0.251213246,0.79710786,0.8
0.23326399,0.2,0.218831329,0.251213246,0.797108222,0.8
0.233263249,0.2,0.21883194,0.251213246,0.797108585,0.8
0.233262508,0.2,0.218832552,0.251213246,0.797108948,0.8
0.233261768,0.2,0.218833162,0.251213246,0.797109311,0.8
0.233261027,0.2,0.218833773,0.251213246,0.797109673,0.8
0.233260287,0.2,0.218834384,0.251213246,0.797110036,0.8
0.233259547,0.2,0.218834995,0.251213246,0.797110398,0.8
0.233258807,0.2,0.218835605,0.251213246,0.79711076,0.8
0.233258067,0.2,0.218836216,0.251213246,0.797111122,0.8
0.233257328,0.2,0.218836826,0.251213246,0.797111484,0.8
0.233256588,0.2,0.218837436,0.251213246,0.797111846,0.8
0.233255849,0.2,0.218838046,0.251213246,0.797112208,0.8
0.23325511,0.2,0.218838656,0.251213246,0.79711257,0.8
0.23325437,0.2,0.218839266,0.251213246,0.797112932,0.8
0.233253632,0.2,0.218839876,0.251213246,0.797113293,0.8
0.233252893,0.2,0.218840486,0.251213246,0.797113655,0.8
0.233252154,0.2,0.218841095,0.251213246,0.797114016,0.8
0.233251416,0.2,0.218841705,0.251213246,0.797114377,0.8
0.233250677,0.2,0.218842314,0.251213246,0.797114739,0.8
0.233249939,0.2,0.218842924,0.251213246,0.7971151,0.8
0.233249201,0.2,0.218843533,0.251213246,0.797115461,0.8
0.233248463,0.2,0.218844142,0.251213246,0.797115822,0.8
0.233247725,0.2,0.218844751,0.251213246,0.797116183,0.8
0.233246988,0.2,0.21884536,0.251213246,0.797116543,0.8
0.23324625,0.2,0.218845969,0.251213246,0.797116904,0.8
0.233245513,0.2,0.218846577,0.251213246,0.797117264,0.8
0.233244776,0.2,0.218847186,0.251213246,0.797117625,0.8
0.233244039,0.2,0.218847794,0.251213246,0.797117985,0.8
0.233243302,0.2,0.218848403,0.251213246,0.797118346,0.8
0.233242565,0.2,0.218849011,0.251213246,0.797118706,0.8
0.233241829,0.2,0.218849619,0.251213246,0.797119066,0.8
0.233241092,0.2,0.218850227,0.251213246,0.797119426,0.8
0.233240356,0.2,0.218850835,0.251213246,0.797119786,0.8
0.23323962,0.2,0.218851443,0.251213246,0.797120146,0.8
0.233238884,0.2,0.218852051,0.251213246,0.797120505,0.8
0.233238148,0.2,0.218852658,0.251213246,0.797120865,0.8
0.233237412,0.2,0.218853266,0.251213246,0.797121224,0.8
0.233236677,0.2,0.218853873,0.251213246,0.797121584,0.8
0.233235941,0.2,0.218854481,0.251213246,0.797121943,0.8
0.233235206,0.2,0.218855088,0.251213246,0.797122302,0.8
0.233234471,0.2,0.218855695,0.251213246,0.797122662,0.8
0.233233736,0.2,0.218856302,0.251213246,0.797123021,0.8
0.233233001,0.2,0.218856909,0.251213246,0.79712338,0.8
0.233232266,0.2,0.218857516,0.251213246,0.797123739,0.8
0.233231532,0.2,0.218858123,0.251213246,0.797124097,0.8
0.233230797,0.2,0.218858729,0.251213246,0.797124456,0.8
0.233230063,0.2,0.218859336,0.251213246,0.797124815,0.8
0.233229329,0.2,0.218859942,0.251213246,0.797125173,0.8
0.233228595,0.2,0.218860549,0.251213246,0.797125532,0.8
0.233227861,0.2,0.218861155,0.251213246,0.79712589,0.8
0.233227127,0.2,0.218861761,0.251213246,0.797126248,0.8
0.233226394,0.2,0.218862367,0.251213246,0.797126606,0.8
0.23322566,0.2,0.218862973,0.251213246,0.797126964,0.8
0.233224927,0.2,0.218863579,0.251213246,0.797127322,0.8
0.233224194,0.2,0.218864184,0.251213246,0.79712768,0.8
0.233223461,0.2,0.21886479,0.251213246,0.797128038,0.8
0.233222728,0.2,0.218865396,0.251213246,0.797128396,0.8
0.233221995,0.2,0.218866001,0.251213246,0.797128753,0.8
0.233221263,0.2,0.218866606,0.251213246,0.797129111,0.8
0.23322053,0.2,0.218867211,0.251213246,0.797129468,0.8
0.233219798,0.2,0.218867817,0.251213246,0.797129825,0.8
0.233219066,0.2,0.218868422,0.251213246,0.797130183,0.8
0.233218334,0.2,0.218869026,0.251213246,0.79713054,0.8
0.233217602,0.2,0.218869631,0.251213246,0.797130897,0.8
0.233216871,0.2,0.218870236,0.251213246,0.797131254,0.8
0.233216139,0.2,0.218870841,0.251213246,0.797131611,0.8
0.233215408,0.2,0.218871445,0.251213246,0.797131967,0.8
0.233214676,0.2,0.218872049,0.251213246,0.797132324,0.8
0.233213945,0.2,0.218872654,0.251213246,0.797132681,0.8
0.233213214,0.2,0.218873258,0.251213246,0.797133037,0.8
0.233212484,0.2,0.218873862,0.251213246,0.797133393,0.8
0.233211753,0.2,0.218874466,0.251213246,0.79713375,0.8
0.233211022,0.2,0.21887507,0.251213246,0.797134106,0.8
0.233210292,0.2,0.218875674,0.251213246,0.797134462,0.8
0.233209562,0.2,0.218876277,0.251213246,0.797134818,0.8
0.233208832,0.2,0.218876881,0.251213246,0.797135174,0.8
0.233208102,0.2,0.218877484,0.251213246,0.79713553,0.8
0.233207372,0.2,0.218878088,0.251213246,0.797135886,0.8
0.233206642,0.2,0.218878691,0.251213246,0.797136241,0.8
0.233205913,0.2,0.218879294,0.251213246,0.797136597,0.8
0.233205183,0.2,0.218879897,0.251213246,0.797136952,0.8
0.233204454,0.2,0.2188805,0.251213246,0.797137308,0.8
0.233203725,0.2,0.218881103,0.251213246,0.797137663,0.8
0.233202996,0.2,0.218881706,0.251213246,0.797138018,0.8
0.233202267,0.2,0.218882308,0.251213246,0.797138373,0.8
0.233201538,0.2,0.218882911,0.251213246,0.797138728,0.8
0.23320081,0.2,0.218883513,0.251213246,0.797139083,0.8
0.233200081,0.2,0.218884116,0.251213246,0.797139438,0.8
0.233199353,0.2,0.218884718,0.251213246,0.797139793,0.8
0.233198625,0.2,0.21888532,0.251213246,0.797140147,0.8
0.233197897,0.2,0.218885922,0.251213246,0.797140502,0.8
0.233197169,0.2,0.218886524,0.251213246,0.797140856,0.8
0.233196442,0.2,0.218887126,0.251213246,0.797141211,0.8
0.233195714,0.2,0.218887728,0.251213246,0.797141565,0.8
0.233194987,0.2,0.21888833,0.251213246,0.797141919,0.8
0.233194259,0.2,0.218888931,0.251213246,0.797142273,0.8
0.233193532,0.2,0.218889533,0.251213246,0.797142627,0.8
0.233192805,0.2,0.218890134,0.251213246,0.797142981,0.8
0.233192078,0.2,0.218890735,0.251213246,0.797143335,0.8
0.233191352,0.2,0.218891336,0.251213246,0.797143689,0.8
0.233190625,0.2,0.218891937,0.251213246,0.797144043,0.8
0.233189899,0.2,0.218892538,0.251213246,0.797144396,0.8
0.233189173,0.2,0.218893139,0.251213246,0.79714475,0.8
0.233188446,0.2,0.21889374,0.251213246,0.797145103,0.8
0.23318772,0.2,0.218894341,0.251213246,0.797145456,0.8
0.233186995,0.2,0.218894941,0.251213246,0.79714581,0.8
0.233186269,0.2,0.218895542,0.251213246,0.797146163,0.8
0.233185543,0.2,0.218896142,0.251213246,0.797146516,0.8
0.233184818,0.2,0.218896742,0.251213246,0.797146869,0.8
0.233184093,0.2,0.218897342,0.251213246,0.797147221,0.8
0.233183367,0.2,0.218897942,0.251213246,0.797147574,0.8
0.233182643,0.2,0.218898542,0.251213246,0.797147927,0.8
0.233181918,0.2,0.218899142,0.251213246,0.797148279,0.8
0.233181193,0.2,0.218899742,0.251213246,0.797148632,0.8
0.233180468,0.2,0.218900341,0.251213246,0.797148984,0.8
0.233179744,0.2,0.218900941,0.251213246,0.797149337,0.8
0.23317902,0.2,0.21890154,0.251213246,0.797149689,0.8
0.233178296,0.2,0.21890214,0.251213246,0.797150041,0.8
0.233177571,0.2,0.218902739,0.251213246,0.797150393,0.8
0.233176848,0.2,0.218903338,0.251213246,0.797150745,0.8
0.233176124,0.2,0.218903937,0.251213246,0.797151097,0.8
0.2331754,0.2,0.218904536,0.251213246,0.797151448,0.8
0.233174677,0.2,0.218905135,0.251213246,0.7971518,0.8
0.233173954,0.2,0.218905734,0.251213246,0.797152152,0.8
0.23317323,0.2,0.218906332,0.251213246,0.797152503,0.8
0.233172507,0.2,0.218906931,0.251213246,0.797152855,0.8
0.233171785,0.2,0.218907529,0.251213246,0.797153206,0.8
0.233171062,0.2,0.218908128,0.251213246,0.797153557,0.8
0.233170339,0.2,0.218908726,0.251213246,0.797153908,0.8
0.233169617,0.2,0.218909324,0.251213246,0.797154259,0.8
0.233168894,0.2,0.218909922,0.251213246,0.79715461,0.8
0.233168172,0.2,0.21891052,0.251213246,0.797154961,0.8
0.23316745,0.2,0.218911118,0.251213246,0.797155312,0.8
0.233166728,0.2,0.218911716,0.251213246,0.797155663,0.8
0.233166007,0.2,0.218912313,0.251213246,0.797156013,0.8
0.233165285,0.2,0.218912911,0.251213246,0.797156364,0.8
0.233164563,0.2,0.218913508,0.251213246,0.797156714,0.8
0.233163842,0.2,0.218914106,0.251213246,0.797157064,0.8
0.233163121,0.2,0.218914703,0.251213246,0.797157415,0.8
0.2331624,0.2,0.2189153,0.251213246,0.797157765,0.8
0.233161679,0.2,0.218915897,0.251213246,0.797158115,0.8
0.233160958,0.2,0.218916494,0.251213246,0.797158465,0.8
0.233160238,0.2,0.218917091,0.251213246,0.797158815,0.8
0.233159517,0.2,0.218917688,0.251213246,0.797159165,0.8
0.233158797,0.2,0.218918284,0.251213246,0.797159514,0.8
0.233158076,0.2,0.218918881,0.251213246,0.797159864,0.8
0.233157356,0.2,0.218919477,0.251213246,0.797160213,0.8
0.233156636,0.2,0.218920074,0.251213246,0.797160563,0.8
0.233155917,0.2,0.21892067,0.251213246,0.797160912,0.8
0.233155197,0.2,0.218921266,0.251213246,0.797161261,0.8
0.233154477,0.2,0.218921862,0.251213246,0.797161611,0.8
0.233153758,0.2,0.218922458,0.251213246,0.79716196,0.8
0.233153039,0.2,0.218923054,0.251213246,0.797162309,0.8
0.23315232,0.2,0.21892365,0.251213246,0.797162658,0.8
0.233151601,0.2,0.218924245,0.251213246,0.797163006,0.8
0.233150882,0.2,0.218924841,0.251213246,0.797163355,0.8
0.233150163,0.2,0.218925436,0.251213246,0.797163704,0.8
0.233149445,0.2,0.218926032,0.251213246,0.797164052,0.8
0.233148726,0.2,0.218926627,0.251213246,0.797164401,0.8
0.233148008,0.2,0.218927222,0.251213246,0.797164749,0.8
0.23314729,0.2,0.218927817,0.251213246,0.797165097,0.8
0.233146572,0.2,0.218928412,0.251213246,0.797165446,0.8
0.233145854,0.2,0.218929007,0.251213246,0.797165794,0.8
0.233145136,0.2,0.218929602,0.251213246,0.797166142,0.8
0.233144419,0.2,0.218930196,0.251213246,0.79716649,0.8
0.233143701,0.2,0.218930791,0.251213246,0.797166837,0.8
0.233142984,0.2,0.218931385,0.251213246,0.797167185,0.8
0.233142267,0.2,0.21893198,0.251213246,0.797167533,0.8
0.23314155,0.2,0.218932574,0.251213246,0.79716788,0.8
0.233140833,0.2,0.218933168,0.251213246,0.797168228,0.8
0.233140116,0.2,0.218933762,0.251213246,0.797168575,0.8
0.2331394,0.2,0.218934356,0.251213246,0.797168923,0.8
0.233138683,0.2,0.21893495,0.251213246,0.79716927,0.8
0.233137967,0.2,0.218935544,0.251213246,0.797169617,0.8
0.233137251,0.2,0.218936138,0.251213246,0.797169964,0.8
0.233136535,0.2,0.218936731,0.251213246,0.797170311,0.8
0.233135819,0.2,0.218937325,0.251213246,0.797170658,0.8
0.233135103,0.2,0.218937918,0.251213246,0.797171005,0.8
0.233134387,0.2,0.218938511,0.251213246,0.797171351,0.8
0.233133672,0.2,0.218939105,0.251213246,0.797171698,0.8
0.233132956,0.2,0.218939698,0.251213246,0.797172044,0.8
0.233132241,0.2,0.218940291,0.251213246,0.797172391,0.8
0.233131526,0.2,0.218940883,0.251213246,0.797172737,0.8
0.233130811,0.2,0.218941476,0.251213246,0.797173083,0.8
0.233130096,0.2,0.218942069,0.251213246,0.79717343,0.8
0.233129382,0.2,0.218942662,0.251213246,0.797173776,0.8
0.233128667,0.2,0.218943254,0.251213246,0.797174122,0.8
0.233127953,0.2,0.218943846,0.251213246,0.797174467,0.8
0.233127239,0.2,0.218944439,0.251213246,0.797174813,0.8
0.233126524,0.2,0.218945031,0.251213246,0.797175159,0.8
0.23312581,0.2,0.218945623,0.251213246,0.797175505,0.8
0.233125097,0.2,0.218946215,0.251213246,0.79717585,0.8
0.233124383,0.2,0.218946807,0.251213246,0.797176196,0.8
0.233123669,0.2,0.218947399,0.251213246,0.797176541,0.8
0.233122956,0.2,0.218947991,0.251213246,0.797176886,0.8
0.233122243,0.2,0.218948582,0.251213246,0.797177232,0.8
0.233121529,0.2,0.218949174,0.251213246,0.797177577,0.8
0.233120816,0.2,0.218949765,0.251213246,0.797177922,0.8
0.233120104,0.2,0.218950356,0.251213246,0.797178267,0.8
0.233119391,0.2,0.218950948,0.251213246,0.797178611,0.8
0.233118678,0.2,0.218951539,0.251213246,0.797178956,0.8
0.233117966,0.2,0.21895213,0.251213246,0.797179301,0.8
0.233117253,0.2,0.218952721,0.251213246,0.797179645,0.8
0.233116541,0.2,0.218953312,0.251213246,0.79717999,0.8
0.233115829,0.2,0.218953902,0.251213246,0.797180334,0.8
0.233115117,0.2,0.218954493,0.251213246,0.797180679,0.8
0.233114405,0.2,0.218955083,0.251213246,0.797181023,0.8
0.233113694,0.2,0.218955674,0.251213246,0.797181367,0.8
0.233112982,0.2,0.218956264,0.251213246,0.797181711,0.8
0.233112271,0.2,0.218956854,0.251213246,0.797182055,0.8
0.23311156,0.2,0.218957445,0.251213246,0.797182399,0.8
0.233110848,0.2,0.218958035,0.251213246,0.797182743,0.8
0.233110138,0.2,0.218958625,0.251213246,0.797183087,0.8
0.233109427,0.2,0.218959215,0.251213246,0.79718343,0.8
0.233108716,0.2,0.218959804,0.251213246,0.797183774,0.8
0.233108005,0.2,0.218960394,0.251213246,0.797184117,0.8
0.233107295,0.2,0.218960983,0.251213246,0.797184461,0.8
0.233106585,0.2,0.218961573,0.251213246,0.797184804,0.8
0.233105875,0.2,0.218962162,0.251213246,0.797185147,0.8
0.233105165,0.2,0.218962752,0.251213246,0.79718549,0.8
0.233104455,0.2,0.218963341,0.251213246,0.797185833,0.8
0.233103745,0.2,0.21896393,0.251213246,0.797186176,0.8
0.233103035,0.2,0.218964519,0.251213246,0.797186519,0.8
0.233102326,0.2,0.218965108,0.251213246,0.797186862,0.8
0.233101617,0.2,0.218965697,0.251213246,0.797187204,0.8
0.233100907,0.2,0.218966285,0.251213246,0.797187547,0.8
0.233100198,0.2,0.218966874,0.251213246,0.79718789,0.8
0.233099489,0.2,0.218967462,0.251213246,0.797188232,0.8
0.233098781,0.2,0.218968051,0.251213246,0.797188574,0.8
0.233098072,0.2,0.218968639,0.251213246,0.797188917,0.8
0.233097363,0.2,0.218969227,0.251213246,0.797189259,0.8
0.233096655,0.2,0.218969815,0.251213246,0.797189601,0.8
0.233095947,0.2,0.218970403,0.251213246,0.797189943,0.8
0.233095239,0.2,0.218970991,0.251213246,0.797190285,0.8
0.233094531,0.2,0.218971579,0.251213246,0.797190627,0.8
0.233093823,0.2,0.218972167,0.251213246,0.797190968,0.8
0.233093115,0.2,0.218972754,0.251213246,0.79719131,0.8
0.233092408,0.2,0.218973342,0.251213246,0.797191651,0.8
0.2330917,0.2,0.218973929,0.251213246,0.797191993,0.8
0.233090993,0.2,0.218974517,0.251213246,0.797192334,0.8
0.233090286,0.2,0.218975104,0.251213246,0.797192676,0.8
0.233089579,0.2,0.218975691,0.251213246,0.797193017,0.8
0.233088872,0.2,0.218976278,0.251213246,0.797193358,0.8
0.233088165,0.2,0.218976865,0.251213246,0.797193699,0.8
0.233087458,0.2,0.218977452,0.251213246,0.79719404,0.8
0.233086752,0.2,0.218978039,0.251213246,0.797194381,0.8
0.233086046,0.2,0.218978625,0.251213246,0.797194722,0.8
0.233085339,0.2,0.218979212,0.251213246,0.797195062,0.8
0.233084633,0.2,0.218979798,0.251213246,0.797195403,0.8
0.233083927,0.2,0.218980385,0.251213246,0.797195744,0.8
0.233083222,0.2,0.218980971,0.251213246,0.797196084,0.8
0.233082516,0.2,0.218981557,0.251213246,0.797196424,0.8
0.23308181,0.2,0.218982143,0.251213246,0.797196765,0.8
0.233081105,0.2,0.218982729,0.251213246,0.797197105,0.8
0.2330804,0.2,0.218983315,0.251213246,0.797197445,0.8
0.233079695,0.2,0.218983901,0.251213246,0.797197785,0.8
0.23307899,0.2,0.218984487,0.251213246,0.797198125,0.8
0.233078285,0.2,0.218985072,0.251213246,0.797198465,0.8
0.23307758,0.2,0.218985658,0.251213246,0.797198804,0.8
0.233076875,0.2,0.218986243,0.251213246,0.797199144,0.8
0.233076171,0.2,0.218986828,0.251213246,0.797199484,0.8
0.233075467,0.2,0.218987414,0.251213246,0.797199823,0.8
0.233074762,0.2,0.218987999,0.251213246,0.797200163,0.8
0.233074058,0.2,0.218988584,0.251213246,0.797200502,0.8
0.233073354,0.2,0.218989169,0.251213246,0.797200841,0.8
0.233072651,0.2,0.218989753,0.251213246,0.79720118,0.8
0.233071947,0.2,0.218990338,0.251213246,0.797201519,0.8
0.233071243,0.2,0.218990923,0.251213246,0.797201858,0.8
0.23307054,0.2,0.218991507,0.251213246,0.797202197,0.8
0.233069837,0.2,0.218992092,0.251213246,0.797202536,0.8
0.233069134,0.2,0.218992676,0.251213246,0.797202875,0.8
0.233068431,0.2,0.21899326,0.251213246,0.797203214,0.8
0.233067728,0.2,0.218993845,0.251213246,0.797203552,0.8
0.233067025,0.2,0.218994429,0.251213246,0.797203891,0.8
0.233066323,0.2,0.218995013,0.251213246,0.797204229,0.8
0.23306562,0.2,0.218995596,0.251213246,0.797204567,0.8
0.233064918,0.2,0.21899618,0.251213246,0.797204906,0.8
0.233064216,0.2,0.218996764,0.251213246,0.797205244,0.8
0.233063514,0.2,0.218997347,0.251213246,0.797205582,0.8
0.233062812,0.2,0.218997931,0.251213246,0.79720592,0.8
0.23306211,0.2,0.218998514,0.251213246,0.797206258,0.8
0.233061408,0.2,0.218999098,0.251213246,0.797206596,0.8
0.233060707,0.2,0.218999681,0.251213246,0.797206933,0.8
0.233060005,0.2,0.219000264,0.251213246,0.797207271,0.8
0.233059304,0.2,0.219000847,0.251213246,0.797207608,0.8
0.233058603,0.2,0.21900143,0.251213246,0.797207946,0.8
0.233057902,0.2,0.219002013,0.251213246,0.797208283,0.8
0.233057201,0.2,0.219002595,0.251213246,0.797208621,0.8
0.2330565,0.2,0.219003178,0.251213246,0.797208958,0.8
0.2330558,0.2,0.219003761,0.251213246,0.797209295,0.8
0.233055099,0.2,0.219004343,0.251213246,0.797209632,0.8
0.233054399,0.2,0.219004925,0.251213246,0.797209969,0.8
0.233053699,0.2,0.219005508,0.251213246,0.797210306,0.8
0.233052999,0.2,0.21900609,0.251213246,0.797210643,0.8
0.233052299,0.2,0.219006672,0.251213246,0.797210979,0.8
0.233051599,0.2,0.219007254,0.251213246,0.797211316,0.8
0.2330509,0.2,0.219007836,0.251213246,0.797211653,0.8
0.2330502,0.2,0.219008417,0.251213246,0.797211989,0.8
0.233049501,0.2,0.219008999,0.251213246,0.797212325,0.8
0.233048801,0.2,0.219009581,0.251213246,0.797212662,0.8
0.233048102,0.2,0.219010162,0.251213246,0.797212998,0.8
0.233047403,0.2,0.219010743,0.251213246,0.797213334,0.8
0.233046704,0.2,0.219011325,0.251213246,0.79721367,0.8
0.233046006,0.2,0.219011906,0.251213246,0.797214006,0.8
0.233045307,0.2,0.219012487,0.251213246,0.797214342,0.8
0.233044609,0.2,0.219013068,0.251213246,0.797214678,0.8
0.23304391,0.2,0.219013649,0.251213246,0.797215013,0.8
0.233043212,0.2,0.21901423,0.251213246,0.797215349,0.8
0.233042514,0.2,0.219014811,0.251213246,0.797215685,0.8
0.233041816,0.2,0.219015391,0.251213246,0.79721602,0.8
0.233041118,0.2,0.219015972,0.251213246,0.797216355,0.8
0.233040421,0.2,0.219016552,0.251213246,0.797216691,0.8
0.233039723,0.2,0.219017132,0.251213246,0.797217026,0.8
0.233039026,0.2,0.219017713,0.251213246,0.797217361,0.8
0.233038329,0.2,0.219018293,0.251213246,0.797217696,0.8
0.233037631,0.2,0.219018873,0.251213246,0.797218031,0.8
0.233036934,0.2,0.219019453,0.251213246,0.797218366,0.8
0.233036238,0.2,0.219020033,0.251213246,0.797218701,0.8
0.233035541,0.2,0.219020613,0.251213246,0.797219035,0.8
0.233034844,0.2,0.219021192,0.251213246,0.79721937,0.8
0.233034148,0.2,0.219021772,0.251213246,0.797219705,0.8
0.233033451,0.2,0.219022351,0.251213246,0.797220039,0.8
0.233032755,0.2,0.219022931,0.251213246,0.797220373,0.8
0.233032059,0.2,0.21902351,0.251213246,0.797220708,0.8
0.233031363,0.2,0.219024089,0.251213246,0.797221042,0.8
0.233030667,0.2,0.219024668,0.251213246,0.797221376,0.8
0.233029972,0.2,0.219025247,0.251213246,0.79722171,0.8
0.233029276,0.2,0.219025826,0.251213246,0.797222044,0.8
0.233028581,0.2,0.219026405,0.251213246,0.797222378,0.8
0.233027885,0.2,0.219026984,0.251213246,0.797222712,0.8
0.23302719,0.2,0.219027562,0.251213246,0.797223045,0.8
0.233026495,0.2,0.219028141,0.251213246,0.797223379,0.8
0.2330258,0.2,0.219028719,0.251213246,0.797223712,0.8
0.233025106,0.2,0.219029298,0.251213246,0.797224046,0.8
0.233024411,0.2,0.219029876,0.251213246,0.797224379,0.8
0.233023716,0.2,0.219030454,0.251213246,0.797224713,0.8
0.233023022,0.2,0.219031032,0.251213246,0.797225046,0.8
0.233022328,0.2,0.21903161,0.251213246,0.797225379,0.8
0.233021634,0.2,0.219032188,0.251213246,0.797225712,0.8
0.23302094,0.2,0.219032766,0.251213246,0.797226045,0.8
0.233020246,0.2,0.219033344,0.251213246,0.797226378,0.8
0.233019552,0.2,0.219033921,0.251213246,0.797226711,0.8
0.233018859,0.2,0.219034499,0.251213246,0.797227043,0.8
0.233018165,0.2,0.219035076,0.251213246,0.797227376,0.8
0.233017472,0.2,0.219035654,0.251213246,0.797227709,0.8
0.233016779,0.2,0.219036231,0.251213246,0.797228041,0.8
0.233016086,0.2,0.219036808,0.251213246,0.797228373,0.8
0.233015393,0.2,0.219037385,0.251213246,0.797228706,0.8
0.2330147,0.2,0.219037962,0.251213246,0.797229038,0.8
0.233014007,0.2,0.219038539,0.251213246,0.79722937,0.8
0.233013315,0.2,0.219039116,0.251213246,0.797229702,0.8
0.233012622,0.2,0.219039692,0.251213246,0.797230034,0.8
0.23301193,0.2,0.219040269,0.251213246,0.797230366,0.8
0.233011238,0.2,0.219040845,0.251213246,0.797230698,0.8
0.233010546,0.2,0.219041422,0.251213246,0.797231029,0.8
0.233009854,0.2,0.219041998,0.251213246,0.797231361,0.8
0.233009162,0.2,0.219042574,0.251213246,0.797231693,0.8
0.233008471,0.2,0.21904315,0.251213246,0.797232024,0.8
0.233007779,0.2,0.219043726,0.251213246,0.797232356,0.8
0.233007088,0.2,0.219044302,0.251213246,0.797232687,0.8
0.233006396,0.2,0.219044878,0.251213246,0.797233018,0.8
0.233005705,0.2,0.219045454,0.251213246,0.797233349,0.8
0.233005014,0.2,0.219046029,0.251213246,0.79723368,0.8
0.233004324,0.2,0.219046605,0.251213246,0.797234011,0.8
0.233003633,0.2,0.21904718,0.251213246,0.797234342,0.8
0.233002942,0.2,0.219047756,0.251213246,0.797234673,0.8
0.233002252,0.2,0.219048331,0.251213246,0.797235004,0.8
0.233001561,0.2,0.219048906,0.251213246,0.797235334,0.8
0.233000871,0.2,0.219049481,0.251213246,0.797235665,0.8
0.233000181,0.2,0.219050056,0.251213246,0.797235996,0.8
0.232999491,0.2,0.219050631,0.251213246,0.797236326,0.8
0.232998801,0.2,0.219051206,0.251213246,0.797236656,0.8
0.232998112,0.2,0.219051781,0.251213246,0.797236986,0.8
0.232997422,0.2,0.219052355,0.251213246,0.797237317,0.8
0.232996733,0.2,0.21905293,0.251213246,0.797237647,0.8
0.232996044,0.2,0.219053504,0.251213246,0.797237977,0.8
0.232995354,0.2,0.219054078,0.251213246,0.797238307,0.8
0.232994665,0.2,0.219054653,0.251213246,0.797238637,0.8
0.232993976,0.2,0.219055227,0.251213246,0.797238966,0.8
0.232993288,0.2,0.219055801,0.251213246,0.797239296,0.8
0.232992599,0.2,0.219056375,0.251213246,0.797239626,0.8
0.232991911,0.2,0.219056949,0.251213246,0.797239955,0.8
0.232991222,0.2,0.219057523,0.251213246,0.797240285,0.8
0.232990534,0.2,0.219058096,0.251213246,0.797240614,0.8
0.232989846,0.2,0.21905867,0.251213246,0.797240943,0.8
0.232989158,0.2,0.219059243,0.251213246,0.797241272,0.8
0.23298847,0.2,0.219059817,0.251213246,0.797241601,0.8
0.232987782,0.2,0.21906039,0.251213246,0.79724193,0.8
0.232987095,0.2,0.219060963,0.251213246,0.797242259,0.8
0.232986407,0.2,0.219061536,0.251213246,0.797242588,0.8
0.23298572,0.2,0.219062109,0.251213246,0.797242917,0.8
0.232985033,0.2,0.219062682,0.251213246,0.797243246,0.8
0.232984345,0.2,0.219063255,0.251213246,0.797243574,0.8
0.232983659,0.2,0.219063828,0.251213246,0.797243903,0.8
0.232982972,0.2,0.219064401,0.251213246,0.797244231,0.8
0.232982285,0.2,0.219064973,0.251213246,0.79724456,0.8
0.232981598,0.2,0.219065546,0.251213246,0.797244888,0.8
0.232980912,0.2,0.219066118,0.251213246,0.797245216,0.8
0.232980226,0.2,0.21906669,0.251213246,0.797245544,0.8
0.232979539,0.2,0.219067263,0.251213246,0.797245872,0.8
0.232978853,0.2,0.219067835,0.251213246,0.7972462,0.8
0.232978167,0.2,0.219068407,0.251213246,0.797246528,0.8
0.232977482,0.2,0.219068979,0.251213246,0.797246856,0.8
0.232976796,0.2,0.21906955,0.251213246,0.797247184,0.8
0.23297611,0.2,0.219070122,0.251213246,0.797247512,0.8
0.232975425,0.2,0.219070694,0.251213246,0.797247839,0.8
0.23297474,0.2,0.219071265,0.251213246,0.797248167,0.8
0.232974055,0.2,0.219071837,0.251213246,0.797248494,0.8
0.23297337,0.2,0.219072408,0.251213246,0.797248821,0.8
0.232972685,0.2,0.219072979,0.251213246,0.797249149,0.8
0.232972,0.2,0.219073551,0.251213246,0.797249476,0.8
0.232971315,0.2,0.219074122,0.251213246,0.797249803,0.8
0.232970631,0.2,0.219074693,0.251213246,0.79725013,0.8
0.232969946,0.2,0.219075264,0.251213246,0.797250457,0.8
0.232969262,0.2,0.219075834,0.251213246,0.797250784,0.8
0.232968578,0.2,0.219076405,0.251213246,0.79725111,0.8
0.232967894,0.2,0.219076976,0.251213246,0.797251437,0.8
0.23296721,0.2,0.219077546,0.251213246,0.797251764,0.8
0.232966526,0.2,0.219078117,0.251213246,0.79725209,0.8
0.232965843,0.2,0.219078687,0.251213246,0.797252417,0.8
0.232965159,0.2,0.219079257,0.251213246,0.797252743,0.8
0.232964476,0.2,0.219079828,0.251213246,0.797253069,0.8
0.232963793,0.2,0.219080398,0.251213246,0.797253396,0.8
0.232963109,0.2,0.219080968,0.251213246,0.797253722,0.8
0.232962426,0.2,0.219081538,0.251213246,0.797254048,0.8
0.232961744,0.2,0.219082107,0.251213246,0.797254374,0.8
0.232961061,0.2,0.219082677,0.251213246,0.7972547,0.8
